beta_theory,gamma_theory,alpha_theory,m_beta,m_gamma,m_alpha,gm,area,fom
1.0,0.1,0.1723861256239773,200,20,6789,-0.0008667456592124317,7209,-6.074088193416137e-08
1.0,0.1193776641714437,0.16701722237656322,200,24,6577,-0.0008547661492391562,7001,-6.175574082652194e-08
1.0,0.14251026703029984,0.16106155088195598,200,29,6343,-0.0008412790936536422,6772,-6.292891867386274e-08
1.0,0.17012542798525893,0.15452608441146373,200,34,6085,-0.0008262961033014724,6519,-6.431621209750397e-08
1.0,0.20309176209047358,0.14743898759963137,200,41,5806,-0.0008094648580838421,6247,-6.588921812547758e-08
1.0,0.24244620170823283,0.1398519224906869,200,48,5507,-0.000791229502997503,5955,-6.772903089101639e-08
1.0,0.28942661247167517,0.13184064945726295,200,58,5192,-0.0007707544509097999,5650,-6.975355403141085e-08
1.0,0.345510729459222,0.12350345901212807,200,69,4864,-0.0007486522475931023,5333,-7.204425972549861e-08
1.0,0.41246263829013524,0.11495724780902578,200,82,4527,-0.0007246150933772063,5009,-7.457127999123258e-08
1.0,0.49238826317067413,0.10633143703761253,200,98,4187,-0.0006982885031463368,4685,-7.724874695738437e-08
1.0,0.5878016072274915,0.09776033897050744,200,118,3850,-0.0006692098548566928,4368,-7.993428748885485e-08
1.0,0.701703828670383,0.08937489680168419,200,140,3520,-0.0006385775911777863,4060,-8.270873370347455e-08
1.0,0.837677640068292,0.08129485739710281,200,168,3201,-0.0006042527307397402,3769,-8.512951895730936e-08
1.0,1.0,0.07362234335922699,200,200,2899,-0.0005678629275166297,3499,-8.717629944252494e-08
1.0,1.1937766417144369,0.06643749967628484,200,239,2616,-0.0005279826836936156,3255,-8.835583865387064e-08
1.0,1.4251026703029992,0.059796490515235695,200,285,2355,-0.0004853805107587333,3040,-8.842463578640482e-08
1.0,1.7012542798525891,0.053731724938586675,200,340,2116,-0.0004397568008872594,2856,-8.696620698472887e-08
1.0,2.030917620904737,0.048253888645110224,200,406,1900,-0.0003913175916065569,2706,-8.357915241489895e-08
1.0,2.424462017082328,0.043355198813490065,200,485,1707,-0.0003406679401153688,2592,-7.800460243340678e-08
1.0,2.8942661247167516,0.03901327859396946,200,579,1536,-0.00028875837921809975,2515,-7.021582788274108e-08
1.0,3.4551072945922217,0.035195130706571924,200,691,1386,-0.00023760424434163355,2477,-6.063745887180447e-08
1.0,4.1246263829013525,0.0318608273268481,200,825,1255,-0.00018818935964397157,2480,-4.971715091513568e-08
1.0,4.923882631706742,0.028966682252175,200,985,1141,-0.000139562818605952,2526,-3.759126082947767e-08
1.0,5.878016072274912,0.026467801594930264,200,1176,1042,-9.251568348446644e-05,2618,-2.4992890656260523e-08
1.0,7.01703828670383,0.02432000670083502,200,1403,958,-4.7863347040305875e-05,2761,-1.2738693281462819e-08
1.0,8.376776400682925,0.022481185433994317,200,1675,885,-5.68133410031493e-06,2960,-1.464110426841287e-09
1.0,10.0,0.02091216036934894,200,2000,824,3.34547526978561e-05,3224,
1.1937766417144369,0.01,0.2227893040345517,239,2,8773,-0.0010186878787134955,9214,-5.555089556031957e-08
1.1937766417144369,0.011937766417144363,0.22200580455657448,239,2,8743,-0.0010170642797757508,9184,-5.5648074696977944e-08
1.1937766417144369,0.014251026703029978,0.22107817496938156,239,3,8706,-0.0010151448813156268,9148,-5.57703272408026e-08
1.1937766417144369,0.017012542798525893,0.21998160888455492,239,3,8663,-0.0010128177228381932,9105,-5.5911927163302875e-08
1.1937766417144369,0.020309176209047358,0.2186877216518407,239,4,8612,-0.0010101295687920382,9055,-5.608254117885028e-08
1.1937766417144369,0.024244620170823284,0.21716431482343962,239,5,8552,-0.001006943410723628,8996,-5.628501441713105e-08
1.1937766417144369,0.028942661247167517,0.2153752490442997,239,6,8481,-0.0010031511583128382,8926,-5.652753249774815e-08
1.1937766417144369,0.0345510729459222,0.213280487721983,239,7,8399,-0.0009987529590709241,8845,-5.681201544661786e-08
1.1937766417144369,0.04124626382901352,0.21083639036968285,239,8,8303,-0.000993586598550725,8750,-5.715155250873879e-08
1.1937766417144369,0.04923882631706739,0.20799635014546264,239,10,8191,-0.0009875526010145208,8640,-5.7554246782642495e-08
1.1937766417144369,0.05878016072274912,0.2047118811047011,239,12,8062,-0.0009805583321506359,8513,-5.802985605845581e-08
1.1937766417144369,0.07017038286703829,0.20093426137259915,239,14,7913,-0.0009724425245690112,8366,-5.8596689020230226e-08
1.1937766417144369,0.0837677640068292,0.19661682120947502,239,17,7743,-0.0009630931610917846,8199,-5.926099890299516e-08
1.1937766417144369,0.1,0.19171792096118198,239,20,7550,-0.0009524168231342498,8009,-6.004771597845343e-08
1.1937766417144369,0.1193776641714437,0.18620458512612006,239,24,7333,-0.0009402423780300147,7796,-6.096633827011856e-08
1.1937766417144369,0.14251026703029984,0.18005664156575574,239,29,7091,-0.0009264214794327428,7559,-6.203587868950524e-08
1.1937766417144369,0.17012542798525893,0.17327106492942576,239,34,6823,-0.0009109997919166991,7296,-6.329939243107932e-08
1.1937766417144369,0.20309176209047358,0.16586606082270086,239,41,6532,-0.0008936653519611665,7012,-6.473359120287067e-08
1.1937766417144369,0.24244620170823283,0.1578842893313532,239,48,6217,-0.0008747102384419415,6704,-6.641848840988859e-08
1.1937766417144369,0.28942661247167517,0.1493945638245523,239,58,5883,-0.0008534096414886572,6380,-6.828194841295928e-08
1.1937766417144369,0.345510729459222,0.14049142474175585,239,69,5533,-0.0008303242020265405,6041,-7.039437692462269e-08
1.1937766417144369,0.41246263829013524,0.13129220912279405,239,82,5170,-0.0008050950242232471,5691,-7.274210088935895e-08
1.1937766417144369,0.49238826317067413,0.12193160288109406,239,98,4802,-0.0007774626871272361,5339,-7.524016915839576e-08
1.1937766417144369,0.5878016072274915,0.11255410762591249,239,118,4432,-0.0007467632093872987,4989,-7.780177379564867e-08
1.1937766417144369,0.701703828670383,0.10330526677150491,239,140,4068,-0.0007143414795936699,4647,-8.046452012382345e-08
1.1937766417144369,0.837677640068292,0.09432275746936597,239,168,3714,-0.0006779906785865365,4321,-8.284788998755267e-08
1.1937766417144369,1.0,0.08572848387396932,239,200,3376,-0.000639252066143478,4015,-8.493870164701198e-08
1.1937766417144369,1.1937766417144369,0.07762259411315478,239,239,3057,-0.0005966218668228693,3735,-8.628835783666113e-08
1.1937766417144369,1.4251026703029992,0.07007995527668821,239,285,2760,-0.0005507669371442011,3484,-8.667489253811548e-08
1.1937766417144369,1.7012542798525891,0.06314917245192073,239,340,2487,-0.0005013644011896929,3266,-8.566699949247035e-08
1.1937766417144369,2.030917620904737,0.05685384562709021,239,406,2239,-0.0004485061019567004,3084,-8.286395013758746e-08
1.1937766417144369,2.424462017082328,0.05119550077186342,239,485,2016,-0.00039273012716406144,2940,-7.797462736349261e-08
1.1937766417144369,2.8942661247167516,0.0461575328810434,239,579,1818,-0.0003350501670996377,2836,-7.088428489515726e-08
1.1937766417144369,3.4551072945922217,0.0417095364938036,239,691,1643,-0.00027755803125761923,2773,-6.193114055711183e-08
1.1937766417144369,4.1246263829013525,0.037811524567810714,239,825,1489,-0.0002214724277607294,2753,-5.148653692165852e-08
1.1937766417144369,4.923882631706742,0.03441769735886833,239,985,1355,-0.0001658482031146109,2779,-3.959892152108564e-08
1.1937766417144369,5.878016072274912,0.031479578211654036,239,1176,1240,-0.00011164700457862026,2855,-2.6937944452690308e-08
1.1937766417144369,7.01703828670383,0.028948458875179283,239,1403,1140,-5.9695715731037145e-05,2982,-1.4323763252480359e-08
1.1937766417144369,8.376776400682925,0.026777184504716035,239,1675,1054,-1.032044443385828e-05,3168,-2.420276076380408e-09
1.1937766417144369,10.0,0.02492135988438393,239,2000,981,3.5841881201517434e-05,3420,
1.4251026703029992,0.01,0.24269188477622963,285,2,9557,-0.001104276900228446,10044,-5.5260042406874453e-08
1.4251026703029992,0.011937766417144363,0.2419233603622049,285,2,9527,-0.0011026533012907015,10014,-5.534830204931922e-08
1.4251026703029992,0.014251026703029978,0.24101275874054356,285,3,9491,-0.0011007975393202414,9979,-5.5456801197414234e-08
1.4251026703029992,0.017012542798525893,0.23993533896534072,285,3,9449,-0.001098524500807399,9937,-5.55822062383955e-08
1.4251026703029992,0.020309176209047358,0.23866267189286164,285,4,9399,-0.0010959007432319616,9888,-5.5734271098144005e-08
1.4251026703029992,0.024244620170823284,0.23716234303556671,285,5,9339,-0.001092725597096354,9829,-5.5918033007413635e-08
1.4251026703029992,0.028942661247167517,0.23539774186173498,285,6,9270,-0.0010890533079458405,9761,-5.613156036789579e-08
1.4251026703029992,0.0345510729459222,0.23332799526427314,285,7,9188,-0.0010846675199198581,9680,-5.638878075143579e-08
1.4251026703029992,0.04124626382901352,0.2309081202256329,285,8,9093,-0.0010795683554558986,9586,-5.66919198232132e-08
1.4251026703029992,0.04923882631706739,0.22808948851406813,285,10,8982,-0.001073616535116909,9477,-5.7051788745672246e-08
1.4251026703029992,0.05878016072274912,0.22482071156305083,285,12,8853,-0.0010666527190304604,9350,-5.747943210101893e-08
1.4251026703029992,0.07017038286703829,0.22104906161074808,285,14,8705,-0.0010586237127765197,9204,-5.798390294111472e-08
1.4251026703029992,0.0837677640068292,0.21672253863867066,285,17,8535,-0.0010493272021032127,9037,-5.857777988004581e-08
1.4251026703029992,0.1,0.21179266268953756,285,20,8340,-0.0010385996215885268,8845,-5.928553774779531e-08
1.4251026703029992,0.1193776641714437,0.2062180082460292,285,24,8121,-0.0010263985587493992,8630,-6.010823237682007e-08
1.4251026703029992,0.14251026703029984,0.1999683943078516,285,29,7875,-0.001012470788300611,8389,-6.106947272456789e-08
1.4251026703029992,0.17012542798525893,0.19302950032558613,285,34,7602,-0.0009968948060459489,8121,-6.220065077643269e-08
1.4251026703029992,0.20309176209047358,0.18540750656598726,285,41,7301,-0.0009791901126261398,7827,-6.350113959666381e-08
1.4251026703029992,0.24244620170823283,0.17713318751920282,285,48,6976,-0.0009598706481849247,7509,-6.501409154844641e-08
1.4251026703029992,0.28942661247167517,0.16826476609243868,285,58,6626,-0.0009379603764332975,7169,-6.671107453700682e-08
1.4251026703029992,0.345510729459222,0.15888882181845304,285,69,6257,-0.000914124836590006,6811,-6.863685375213661e-08
1.4251026703029992,0.41246263829013524,0.1491186870331374,285,82,5872,-0.0008880177722798728,6439,-7.078162490633361e-08
1.4251026703029992,0.49238826317067413,0.1390900767381219,285,98,5477,-0.0008592712473725452,6060,-7.309164682211631e-08
1.4251026703029992,0.5878016072274915,0.12895414239177458,285,118,5078,-0.0008273595701416691,5681,-7.54744128089885e-08
1.4251026703029992,0.701703828670383,0.11886862159898472,285,140,4681,-0.0007934313364618928,5306,-7.798433460011685e-08
1.4251026703029992,0.837677640068292,0.1089881453381998,285,168,4292,-0.0007553592206650717,4945,-8.028323002430433e-08
1.4251026703029992,1.0,0.09945494476399269,285,200,3917,-0.0007145679815846614,4602,-8.236449264895217e-08
1.4251026703029992,1.1937766417144369,0.0903911134801976,285,239,3560,-0.0006694899660688638,4284,-8.382875464149852e-08
1.4251026703029992,1.4251026703029992,0.08189325605871073,285,285,3225,-0.000620714778878072,3995,-8.446248181767206e-08
1.4251026703029992,1.7012542798525891,0.07402988979519258,285,340,2915,-0.0005678202205215431,3740,-8.385318396265921e-08
1.4251026703029992,2.030917620904737,0.06684149508452243,285,406,2632,-0.0005107945397517299,3523,-8.159292232164216e-08
1.4251026703029992,2.424462017082328,0.060342742306208445,285,485,2376,-0.00045008131032060625,3346,-7.7372909644872e-08
1.4251026703029992,2.8942661247167516,0.05452621971619216,285,579,2147,-0.00038663344927234935,3211,-7.102167007214511e-08
1.4251026703029992,3.4551072945922217,0.04936694955877792,285,691,1944,-0.0003226773770723006,3120,-6.275621131136042e-08
1.4251026703029992,4.1246263829013525,0.044827068597471424,285,825,1765,-0.0002596750884305845,3075,-5.288052140890817e-08
1.4251026703029992,4.923882631706742,0.040860207706267096,285,985,1609,-0.00019661635692261683,3079,-4.1372361715572224e-08
1.4251026703029992,5.878016072274912,0.03741528058637132,285,1176,1473,-0.00013451747570058606,3134,-2.882978613019213e-08
1.4251026703029992,7.01703828670383,0.03443954759955938,285,1403,1356,-7.457067872703506e-05,3244,-1.6022095707792265e-08
1.4251026703029992,8.376776400682925,0.03188093891150718,285,1675,1255,-1.7099825511977095e-05,3415,-3.622690884279712e-09
1.4251026703029992,10.0,0.02968969800175783,285,2000,1169,3.698676992454567e-05,3654,
1.7012542798525891,0.01,0.262690183190868,340,2,10345,-0.001189061646584088,10887,-5.493267269327482e-08
1.7012542798525891,0.011937766417144363,0.2619477953371305,340,2,10316,-0.0011874921676109354,10858,-5.501051426303192e-08
1.7012542798525891,0.014251026703029978,0.2610675014027404,340,3,10281,-0.0011856985582240993,10824,-5.510714503203623e-08
1.7012542798525891,0.017012542798525893,0.26002501479943674,340,3,10240,-0.0011834796396758486,10783,-5.521866874181614e-08
1.7012542798525891,0.020309176209047358,0.2587923154501622,340,4,10191,-0.0011809188950267962,10735,-5.53547774794548e-08
1.7012542798525891,0.024244620170823284,0.2573372981473966,340,5,10134,-0.0011779158391111637,10679,-5.5513990671812694e-08
1.7012542798525891,0.028942661247167517,0.25562348406563884,340,6,10066,-0.001174308215069096,10612,-5.570552957922985e-08
1.7012542798525891,0.0345510729459222,0.2536098470287008,340,7,9987,-0.0011700961247754988,10534,-5.593065382703928e-08
1.7012542798525891,0.04124626382901352,0.25125082345037864,340,8,9894,-0.0011651173090670883,10442,-5.6199633271226765e-08
1.7012542798525891,0.04923882631706739,0.24849659389587433,340,10,9786,-0.0011593542944436748,10336,-5.651681504631475e-08
1.7012542798525891,0.05878016072274912,0.2452937427374333,340,12,9660,-0.0011525821176047793,10212,-5.6894034948701734e-08
1.7012542798525891,0.07017038286703829,0.24158641644607298,340,14,9514,-0.0011446933047203184,10068,-5.7342009477758284e-08
1.7012542798525891,0.0837677640068292,0.23731810452210497,340,17,9346,-0.0011355576438630002,9903,-5.7869179174013556e-08
1.7012542798525891,0.1,0.23243415146551064,340,20,9153,-0.00112499609180991,9713,-5.84956880369876e-08
1.7012542798525891,0.1193776641714437,0.2268850634372455,340,24,8935,-0.0011129334526727669,9499,-5.922568050665553e-08
1.7012542798525891,0.14251026703029984,0.2206305896613543,340,29,8688,-0.0010990671565777217,9257,-6.008287303103792e-08
1.7012542798525891,0.17012542798525893,0.21364443066050032,340,34,8413,-0.001083508158221248,8987,-6.108910644372447e-08
1.7012542798525891,0.20309176209047358,0.20591925734522,340,41,8109,-0.001065829418573331,8690,-6.22441751252868e-08
1.7012542798525891,0.24244620170823283,0.1974715368511403,340,48,7776,-0.0010462767884181746,8364,-6.359943130757536e-08
1.7012542798525891,0.28942661247167517,0.18834549250020155,340,58,7417,-0.0010241777579146135,8015,-6.511530261373577e-08
1.7012542798525891,0.345510729459222,0.17861543295477084,340,69,7034,-0.000999920868237766,7643,-6.684695837229255e-08
1.7012542798525891,0.41246263829013524,0.16838573026011702,340,82,6631,-0.0009732356900884032,7253,-6.878360181100916e-08
1.7012542798525891,0.49238826317067413,0.1577879498077826,340,98,6214,-0.0009437669951748597,6852,-7.088232695446636e-08
1.7012542798525891,0.5878016072274915,0.14697503351726526,340,118,5788,-0.0009109271401890196,6446,-7.307574334556598e-08
1.7012542798525891,0.701703828670383,0.13611294461135653,340,140,5360,-0.0008758171171080232,6040,-7.540786584825934e-08
1.7012542798525891,0.837677640068292,0.12537067707730537,340,168,4937,-0.0008363758258726656,5645,-7.758962638946087e-08
1.7012542798525891,1.0,0.11490987520651329,340,200,4525,-0.000793886805990536,5265,-7.961957737343656e-08
1.7012542798525891,1.1937766417144369,0.10487539269473911,340,239,4130,-0.0007467920422399211,4909,-8.113600771820702e-08
1.7012542798525891,1.4251026703029992,0.09538791974354816,340,285,3756,-0.0006955240505872894,4581,-8.194937937271592e-08
1.7012542798525891,1.7012542798525891,0.08653938420424472,340,340,3408,-0.0006395963453027312,4288,-8.166116109948663e-08
1.7012542798525891,2.030917620904737,0.07839131580695485,340,406,3087,-0.000578753932055824,4033,-7.989998344108412e-08
1.7012542798525891,2.424462017082328,0.0709758890217116,340,485,2795,-0.0005133832289374485,3820,-7.631908618324441e-08
1.7012542798525891,2.8942661247167516,0.06429903097360638,340,579,2532,-0.00044433399692857706,3651,-7.070563325131551e-08
1.7012542798525891,3.4551072945922217,0.0583448352596592,340,691,2298,-0.00037383851589826474,3529,-6.315992037369397e-08
1.7012542798525891,4.1246263829013525,0.053080542178121144,340,825,2090,-0.0003036982539861017,3455,-5.395626869667443e-08
1.7012542798525891,4.923882631706742,0.048461477769318986,340,985,1908,-0.00023266434477058377,3433,-4.294823727794994e-08
1.7012542798525891,5.878016072274912,0.04443552690210489,340,1176,1750,-0.00016212307683985953,3466,-3.067027560345432e-08
