beta_theory,gamma_theory,alpha_theory,m_beta,m_gamma,m_alpha,gm,area,fom
0.345510729459222,0.837677640068292,0.022041388769452188,35,84,180,-6.126651930332788e-05,399,-3.996511370080097e-08
0.345510729459222,1.0,0.019120480498586945,35,100,157,-5.677932742820932e-05,392,-4.111166999363502e-08
0.345510729459222,1.1937766417144369,0.016508812977362026,35,119,135,-5.195038966674013e-05,389,-4.1912375689181226e-08
0.345510729459222,1.4251026703029992,0.014194315932651538,35,143,116,-4.6673894708928085e-05,394,-4.14952833471978e-08
0.345510729459222,1.7012542798525891,0.012159281455803724,35,170,100,-4.147579300273414e-05,405,-4.00732299543325e-08
0.345510729459222,2.030917620904737,0.010382331236833416,35,203,85,-3.59499955179364e-05,423,-3.750651592898947e-08
0.345510729459222,2.424462017082328,0.008840105716353141,35,242,72,-3.0385111571415712e-05,449,-3.3663983571256054e-08
0.345510729459222,2.8942661247167516,0.007508620791693775,35,289,61,-2.4776202474940803e-05,485,-2.850132575053584e-08
0.345510729459222,3.4551072945922217,0.0063642894447661575,35,346,52,-1.9211540690482654e-05,533,-2.2323426319408155e-08
0.345510729459222,4.1246263829013525,0.0053846387089973285,35,412,44,-1.4699270430319562e-05,591,-1.6930742260216034e-08
0.345510729459222,4.923882631706742,0.004548769457753698,35,492,37,-1.0185304422502428e-05,664,-1.1353588699701737e-08
0.345510729459222,5.878016072274912,0.0038376117899479234,35,588,31,-5.794717533042135e-06,754,-6.104200498306263e-09
0.345510729459222,7.01703828670383,0.00323402652942419,35,702,26,-1.6307243988178219e-06,863,-1.5881616661646104e-09
0.345510729459222,8.376776400682925,0.0027227970049056725,35,838,22,2.2748033023759252e-06,995,
0.345510729459222,10.0,0.0022905473126134776,35,1000,19,5.874402775745163e-06,1154,
0.41246263829013524,0.01,0.11361409946499702,41,1,930,-0.00012432180778218244,1072,-1.793706648134215e-08
0.41246263829013524,0.011937766417144363,0.112726456637465,41,1,923,-0.00012394296802914798,1065,-1.8015228132552506e-08
0.41246263829013524,0.014251026703029978,0.1116848033746553,41,1,914,-0.00012345588834667518,1056,-1.81174442115986e-08
0.41246263829013524,0.017012542798525893,0.11046623486374561,41,2,904,-0.0001229143443427587,1047,-1.823059896513878e-08
0.41246263829013524,0.020309176209047358,0.10904590794797182,41,2,893,-0.0001223190247308474,1036,-1.8360981811622423e-08
0.41246263829013524,0.024244620170823284,0.10739745770343773,41,2,879,-0.00012156134522477857,1022,-1.853154034861024e-08
0.41246263829013524,0.028942661247167517,0.10549368106143868,41,3,863,-0.00012068220467782653,1007,-1.872813120591979e-08
0.41246263829013524,0.0345510729459222,0.10330754538005087,41,3,846,-0.00011976216527804274,990,-1.895030938922794e-08
0.41246263829013524,0.04124626382901352,0.10081356677651737,41,4,825,-0.00011860021301831712,970,-1.9229868345085873e-08
0.41246263829013524,0.04923882631706739,0.09798957371188025,41,5,802,-0.00011731844041756761,948,-1.955111829109883e-08
0.41246263829013524,0.05878016072274912,0.09481882170125308,41,6,776,-0.00011586332435718298,923,-1.993587603791992e-08
0.41246263829013524,0.07017038286703829,0.09129235415468347,41,7,747,-0.00011423542996637603,895,-2.0395177726942216e-08
0.41246263829013524,0.0837677640068292,0.0874114173022754,41,8,715,-0.00011243529256533398,864,-2.0943521014312003e-08
0.41246263829013524,0.1,0.08318964766845989,41,10,681,-0.00011043097013541749,832,-2.1558864208542547e-08
0.41246263829013524,0.1193776641714437,0.07865468177656101,41,12,644,-0.00010823050911290294,797,-2.22962607871334e-08
0.41246263829013524,0.14251026703029984,0.07384881894468945,41,14,604,-0.00010583728555112923,759,-2.3188573145595993e-08
0.41246263829013524,0.17012542798525893,0.06882842603085593,41,17,563,-0.00010322529905312517,721,-2.4186438073320644e-08
0.41246263829013524,0.20309176209047358,0.06366191975156775,41,20,521,-0.00010050661670535026,682,-2.5352929068271894e-08
0.41246263829013524,0.24244620170823283,0.058426383121388925,41,24,478,-9.751677750909211e-05,643,-2.6684757418206026e-08
0.41246263829013524,0.28942661247167517,0.05320312278080223,41,29,435,-9.427254611967794e-05,605,-2.817891081144162e-08
0.41246263829013524,0.345510729459222,0.04807268818317658,41,35,393,-9.080048135824187e-05,569,-2.9820513435003405e-08
0.41246263829013524,0.41246263829013524,0.043109988288290955,41,41,353,-8.73597054979887e-05,535,-3.166468719344257e-08
0.41246263829013524,0.49238826317067413,0.03838012035781602,41,49,314,-8.347003876297787e-05,504,-3.362744289862939e-08
0.41246263829013524,0.5878016072274915,0.03393537541572288,41,59,278,-7.923116495779729e-05,478,-3.553923251000148e-08
0.41246263829013524,0.701703828670383,0.02981365265579958,41,70,244,-7.484711999136474e-05,455,-3.7570083320632836e-08
0.41246263829013524,0.837677640068292,0.026038267380410728,41,84,213,-6.996509238834778e-05,438,-3.930844001817394e-08
0.41246263829013524,1.0,0.022618934994771193,41,100,185,-6.489785723482636e-05,426,-4.07777927959952e-08
0.41246263829013524,1.1937766417144369,0.019553593302177194,41,119,160,-5.953192865661144e-05,420,-4.1689025669895966e-08
0.41246263829013524,1.4251026703029992,0.016830692595931954,41,143,138,-5.362351032231306e-05,422,-4.152354833693128e-08
0.41246263829013524,1.7012542798525891,0.014431620007123683,41,170,118,-4.769859308412073e-05,429,-4.068457274319407e-08
0.41246263829013524,2.030917620904737,0.01233300247658726,41,203,101,-4.1477071906087844e-05,445,-3.835852391203907e-08
0.41246263829013524,2.424462017082328,0.010508723499379601,41,242,86,-3.5166462983416594e-05,469,-3.4790723173146615e-08
0.41246263829013524,2.8942661247167516,0.008931571993838679,41,289,73,-2.8761188461386648e-05,503,-2.986934101296775e-08
0.41246263829013524,3.4551072945922217,0.007574506337416822,41,346,62,-2.236048783829047e-05,549,-2.3797879776809784e-08
0.41246263829013524,4.1246263829013525,0.0064115598434978565,41,412,52,-1.7131043913647244e-05,605,-1.8369122789671075e-08
0.41246263829013524,4.923882631706742,0.005418437900501832,41,492,44,-1.1929975010744333e-05,677,-1.2502593807109969e-08
0.41246263829013524,5.878016072274912,0.004572866184993836,41,588,37,-6.849808001734307e-06,766,-6.8559783822783585e-09
0.41246263829013524,7.01703828670383,0.0038547487093405376,41,702,32,-2.065101095667744e-06,875,-1.9181693253462235e-09
0.41246263829013524,8.376776400682925,0.0032461881910054056,41,838,27,2.493679301449765e-06,1006,
0.41246263829013524,10.0,0.0027314124593993865,41,1000,22,6.76935618313604e-06,1163,
0.49238826317067413,0.01,0.12864610115223696,49,1,1053,-0.00014039028912589017,1203,-1.7914007978395816e-08
0.49238826317067413,0.011937766417144363,0.12769238592805923,49,1,1045,-0.00013995732940834437,1195,-1.7992843017078405e-08
0.49238826317067413,0.014251026703029978,0.12657221692598689,49,1,1036,-0.0001394702497261058,1186,-1.8082959460391273e-08
0.49238826317067413,0.017012542798525893,0.12526045323888807,49,2,1025,-0.00013887957247656616,1176,-1.8193433218912183e-08
0.49238826317067413,0.020309176209047358,0.12372966843078405,49,2,1013,-0.00013823013290024762,1164,-1.8318574709477682e-08
0.49238826317067413,0.024244620170823284,0.1219505413343514,49,2,998,-0.0001374183334298507,1149,-1.847914762920912e-08
0.49238826317067413,0.028942661247167517,0.11989252737000655,49,3,981,-0.00013648980867116592,1133,-1.8663231191276977e-08
0.49238826317067413,0.0345510729459222,0.11752487755380862,49,3,962,-0.0001354615293419956,1114,-1.888070824045879e-08
0.49238826317067413,0.04124626382901352,0.11481806212468074,49,4,940,-0.00013424990755812812,1093,-1.9137549188614128e-08
0.49238826317067413,0.04923882631706739,0.11174562887180806,49,5,915,-0.00013286402757314825,1069,-1.9443042009679996e-08
0.49238826317067413,0.05878016072274912,0.10828647764980505,49,6,886,-0.00013125033849362302,1041,-1.9817952904152777e-08
0.49238826317067413,0.07017038286703829,0.10442745973345378,49,7,855,-0.0001295176211811677,1011,-2.0245036526950792e-08
0.49238826317067413,0.0837677640068292,0.1001661168327079,49,8,820,-0.0001275581500758049,977,-2.076479734263469e-08
0.49238826317067413,0.1,0.09551327200992263,49,10,782,-0.00012534215835803105,941,-2.1361742170228215e-08
0.49238826317067413,0.1193776641714437,0.09049509640480546,49,12,741,-0.00012292828193741464,902,-2.2068520894281212e-08
0.49238826317067413,0.14251026703029984,0.08515423323722587,49,14,697,-0.00012031981863469432,860,-2.291325981883688e-08
0.49238826317067413,0.17012542798525893,0.07954959658013556,49,17,651,-0.00011743557048998266,817,-2.3877268668032176e-08
0.49238826317067413,0.20309176209047358,0.07375459721448097,49,20,604,-0.00011444034465192543,773,-2.4996798884261376e-08
0.49238826317067413,0.24244620170823283,0.06785377534395862,49,24,555,-0.00011111123866094891,728,-2.6301630645271374e-08
0.49238826317067413,0.28942661247167517,0.061938099586081166,49,29,507,-0.00010756790093938239,685,-2.7730118052997447e-08
0.49238826317067413,0.345510729459222,0.05609945469388269,49,35,459,-0.00010372268863845498,643,-2.9344127829364583e-08
0.49238826317067413,0.41246263829013524,0.05042501130844526,49,41,413,-9.98946436919315e-05,603,-3.11693480894666e-08
0.49238826317067413,0.49238826317067413,0.044992196510876874,49,49,368,-9.557762051213427e-05,566,-3.313604926921865e-08
0.49238826317067413,0.5878016072274915,0.039864855869981425,49,59,326,-9.08599434069266e-05,534,-3.5110883146659945e-08
0.49238826317067413,0.701703828670383,0.035090956515461576,49,70,287,-8.600989220684686e-05,506,-3.716775083481564e-08
0.49238826317067413,0.837677640068292,0.030701898079502476,49,84,251,-8.058027361045629e-05,484,-3.901625604534754e-08
0.49238826317067413,1.0,0.02671324806490392,49,100,219,-7.495490225003634e-05,468,-4.056659752667442e-08
0.49238826317067413,1.1937766417144369,0.02312655133428269,49,119,189,-6.889432707846983e-05,457,-4.181242160494618e-08
0.49238826317067413,1.4251026703029992,0.019931796847476382,49,143,163,-6.22257014624084e-05,455,-4.19904861747813e-08
0.49238826317067413,1.7012542798525891,0.01711014525732941,49,170,140,-5.55354378811926e-05,459,-4.1413451067257715e-08
0.49238826317067413,2.030917620904737,0.014636598267779213,49,203,120,-4.844497784621598e-05,472,-3.945030769235829e-08
0.49238826317067413,2.424462017082328,0.012482391672635531,49,242,102,-4.1192896363510876e-05,493,-3.627412501189757e-08
0.49238826317067413,2.8942661247167516,0.010616992478182088,49,289,87,-3.382618357843154e-05,525,-3.152193046168255e-08
0.49238826317067413,3.4551072945922217,0.00900966082291355,49,346,74,-2.6402307998094923e-05,569,-2.5504547911606382e-08
0.49238826317067413,4.1246263829013525,0.007630593727327278,49,412,62,-2.0289144319406155e-05,623,-2.001691428512841e-08
0.49238826317067413,4.923882631706742,0.006451701057398511,49,492,53,-1.4221194401110106e-05,694,-1.383519252953605e-08
0.49238826317067413,5.878016072274912,0.005447079043355086,49,588,45,-8.265428304339645e-06,782,-7.757323608014684e-09
0.49238826317067413,7.01703828670383,0.004593248853142413,49,702,38,-2.564874286629415e-06,889,-2.2730186871937387e-09
0.49238826317067413,8.376776400682925,0.003869222167318961,49,838,32,2.8323272218044576e-06,1019,
0.49238826317067413,10.0,0.0032564463680236216,49,1000,27,7.854976102936351e-06,1176,
0.5878016072274915,0.01,0.14468128176760756,59,1,1184,-0.00015788922105873542,1344,-1.7935434962142793e-08
0.5878016072274915,0.011937766417144363,0.1436703692747882,59,1,1176,-0.0001574562613411896,1336,-1.8005701827507733e-08
0.5878016072274915,0.014251026703029978,0.1424819107682471,59,1,1166,-0.00015691506169425792,1326,-1.8094866313136597e-08
0.5878016072274915,0.017012542798525893,0.14108865139126264,59,2,1155,-0.00015633053891846396,1316,-1.819383635943718e-08
0.5878016072274915,0.020309176209047358,0.1394606787745446,59,2,1141,-0.00015557285941275958,1302,-1.8323599803629977e-08
0.5878016072274915,0.024244620170823284,0.13756576928202566,59,2,1126,-0.00015476105994236214,1287,-1.8466144036650696e-08
0.5878016072274915,0.028942661247167517,0.13537002240143323,59,3,1108,-0.00015378454094470482,1270,-1.863964667709503e-08
0.5878016072274915,0.0345510729459222,0.13283885943151047,59,3,1087,-0.00015264802168614883,1249,-1.885218432354162e-08
0.5878016072274915,0.04124626382901352,0.12993845615625996,59,4,1064,-0.00015138832625928488,1227,-1.9090101921677246e-08
0.5878016072274915,0.04923882631706739,0.1266376563116807,59,5,1037,-0.00014990012749348093,1201,-1.93817157126855e-08
0.5878016072274915,0.05878016072274912,0.12291036719868484,59,6,1006,-0.0001481839531774011,1171,-1.973470503641076e-08
0.5878016072274915,0.07017038286703829,0.11873836658550553,59,7,972,-0.00014629442704474697,1138,-2.014630756923364e-08
0.5878016072274915,0.0837677640068292,0.11411435202547397,59,8,934,-0.00014417791011949878,1101,-2.0640484183630933e-08
0.5878016072274915,0.1,0.10904494974102809,59,10,893,-0.0001418093592164902,1062,-2.1203869557931517e-08
0.5878016072274915,0.1193776641714437,0.10355329185910507,59,12,848,-0.00013918753667482503,1019,-2.1880016454683722e-08
0.5878016072274915,0.14251026703029984,0.0976807007839103,59,14,800,-0.00013636970092197075,973,-2.2679145338761143e-08
0.5878016072274915,0.17012542798525893,0.0914870254560709,59,17,749,-0.0001332225791954816,925,-2.3605538776951573e-08
0.5878016072274915,0.20309176209047358,0.08504928569758104,59,20,696,-0.00012990659004658033,875,-2.4698009438872265e-08
0.5878016072274915,0.24244620170823283,0.07845850285113079,59,24,642,-0.00012630601399735665,825,-2.5937656891193665e-08
0.5878016072274915,0.28942661247167517,0.07181489570916914,59,29,588,-0.00012242680889373335,776,-2.732497296976461e-08
0.5878016072274915,0.345510729459222,0.06522193230752546,59,35,534,-0.0001182289528055728,728,-2.8891293877516447e-08
0.5878016072274915,0.41246263829013524,0.05877996480763154,59,41,481,-0.00011397902756251519,681,-3.071134846617498e-08
0.5878016072274915,0.49238826317067413,0.05258026430614432,59,49,430,-0.0001092583441900631,638,-3.2643664233660924e-08
0.5878016072274915,0.5878016072274915,0.046700186412742414,59,59,382,-0.00010408693649326307,600,-3.461948263595526e-08
0.5878016072274915,0.701703828670383,0.04119996426365291,59,70,337,-9.873799448329213e-05,566,-3.671785894287759e-08
0.5878016072274915,0.837677640068292,0.03612131474585192,59,84,296,-9.277828649954873e-05,539,-3.8596508236770425e-08
0.5878016072274915,1.0,0.03148774187924399,59,100,258,-8.649457450004907e-05,517,-4.037274761951507e-08
0.5878016072274915,1.1937766417144369,0.02730619715558385,59,119,224,-7.97889155280126e-05,502,-4.170443002718618e-08
0.5878016072274915,1.4251026703029992,0.02356964277835331,59,143,193,-7.228299921240503e-05,495,-4.224852370822669e-08
0.5878016072274915,1.7012542798525891,0.020260055798876655,59,170,166,-6.473081598991104e-05,495,-4.2011173409859196e-08
0.5878016072274915,2.030917620904737,0.017351479921970718,59,203,142,-5.664984041600828e-05,504,-4.050467640212233e-08
0.5878016072274915,2.424462017082328,0.014812839679948378,59,242,121,-4.836405851836894e-05,522,-3.765791366376154e-08
0.5878016072274915,2.8942661247167516,0.012610345797338763,59,289,103,-3.986302485185811e-05,551,-3.322195587287116e-08
0.5878016072274915,3.4551072945922217,0.010709419064133485,59,346,88,-3.127006226758501e-05,593,-2.7252973912833372e-08
0.5878016072274915,4.1246263829013525,0.009076132827145667,59,412,74,-2.4134545966323783e-05,645,-2.1719353821385697e-08
0.5878016072274915,4.923882631706742,0.007678220196129608,59,492,63,-1.6990275448095e-05,714,-1.5294153792506075e-08
0.5878016072274915,5.878016072274912,0.006485715363023483,59,588,53,-9.939286665969441e-06,800,-8.765576034896764e-09
0.5878016072274915,7.01703828670383,0.005471305176822101,59,702,45,-3.20632502794098e-06,906,-2.695523352619571e-09
0.5878016072274915,8.376776400682925,0.004610463338233061,59,838,38,3.202159536329559e-06,1035,
0.5878016072274915,10.0,0.0038814301789448515,59,1000,32,9.19782965571157e-06,1191,
0.701703828670383,0.01,0.16154909049876037,70,1,1322,-0.00017538770511916813,1493,-1.78573455566474e-08
0.701703828670383,0.011937766417144363,0.1604928298918244,70,1,1314,-0.00017495474540162338,1485,-1.7919815777780174e-08
0.701703828670383,0.014251026703029978,0.15924983701667053,70,1,1303,-0.00017435942578999784,1474,-1.8006942733065285e-08
0.701703828670383,0.017012542798525893,0.15779096160634704,70,2,1292,-0.00017378124124723011,1464,-1.8095426844852983e-08
0.701703828670383,0.020309176209047358,0.1560840119824868,70,2,1278,-0.00017302356174152516,1450,-1.821032287257932e-08
0.701703828670383,0.024244620170823284,0.15409403756631834,70,2,1261,-0.0001721035223417414,1433,-1.8353206396483148e-08
0.701703828670383,0.028942661247167517,0.15178389991922045,70,3,1242,-0.00017107940965920763,1415,-1.8515889179099488e-08
0.701703828670383,0.0345510729459222,0.14911521646401568,70,3,1221,-0.00016994289040065058,1394,-1.8703200466708185e-08
0.701703828670383,0.04124626382901352,0.14604975911651077,70,4,1195,-0.0001685274938561916,1369,-1.8940993970912236e-08
0.701703828670383,0.04923882631706739,0.1425513725660526,70,5,1167,-0.0001669919153728238,1342,-1.920749880641168e-08
0.701703828670383,0.05878016072274912,0.13858843689097447,70,6,1134,-0.00016517427601231606,1310,-1.9537540632149237e-08
0.701703828670383,0.07017038286703829,0.1341368307013002,70,7,1098,-0.0001631832765273873,1275,-1.9918860959839276e-08
0.701703828670383,0.0837677640068292,0.12918325239804457,70,8,1057,-0.000160911118635644,1235,-2.0383719313872895e-08
0.701703828670383,0.1,0.12372863503811056,70,10,1013,-0.00015839336184514407,1193,-2.091029080847854e-08
0.701703828670383,0.1193776641714437,0.1177912634103092,70,12,964,-0.00015556762981259076,1146,-2.1549150849483428e-08
0.701703828670383,0.14251026703029984,0.11140910230736498,70,14,912,-0.00015254509156768055,1096,-2.2296698369925246e-08
0.701703828670383,0.17012542798525893,0.10464081372054838,70,17,856,-0.00014914318050367396,1043,-2.317399243352403e-08
0.701703828670383,0.20309176209047358,0.09756501628772749,70,20,799,-0.00014562390341736617,989,-2.4179172699514532e-08
0.701703828670383,0.24244620170823283,0.0902775412146044,70,24,739,-0.00014171157689950534,933,-2.5356805142431218e-08
0.701703828670383,0.28942661247167517,0.08288674663865948,70,29,678,-0.00013746166761292278,877,-2.669988105293349e-08
0.701703828670383,0.345510729459222,0.0755073057201527,70,35,618,-0.00013293646106632293,823,-2.8186002261539083e-08
0.701703828670383,0.41246263829013524,0.06825319123571334,70,41,559,-0.00012834562914905767,770,-2.990554538971915e-08
0.701703828670383,0.49238826317067413,0.061230750381211625,70,49,501,-0.00012320424298430127,720,-3.178398033802886e-08
0.701703828670383,0.5878016072274915,0.05453274400941301,70,59,446,-0.00011757171343714206,675,-3.37384393472056e-08
0.701703828670383,0.701703828670383,0.04823402088088505,70,70,395,-0.00011177399088524339,635,-3.5784853813108175e-08
0.701703828670383,0.837677640068292,0.04238917329233452,70,84,347,-0.00010523580438483023,601,-3.7758173149449334e-08
0.701703828670383,1.0,0.03703216947272654,70,100,303,-9.83552045836351e-05,573,-3.962899576277654e-08
0.701703828670383,1.1937766417144369,0.03217766784918173,70,119,263,-9.095879890466334e-05,552,-4.117832355682165e-08
0.701703828670383,1.4251026703029992,0.027823541907384015,70,143,228,-8.273324743608675e-05,541,-4.183940904019761e-08
0.701703828670383,1.7012542798525891,0.02395409212541673,70,170,196,-7.431831464037785e-05,536,-4.1968779444532336e-08
0.701703828670383,2.030917620904737,0.020543469499279782,70,203,168,-6.529071773155409e-05,541,-4.082200683478435e-08
0.701703828670383,2.424462017082328,0.017558943234843312,70,242,144,-5.60002950166102e-05,556,-3.827248155864557e-08
0.701703828670383,2.8942661247167516,0.01496377325289275,70,289,122,-4.6322752780229544e-05,581,-3.4323320080193796e-08
0.701703828670383,3.4551072945922217,0.012719566690662017,70,346,104,-3.64978754433786e-05,620,-2.8621295046564154e-08
0.701703828670383,4.1246263829013525,0.010788090468812853,70,412,88,-2.8314849827508e-05,670,-2.3125489895057168e-08
0.701703828670383,4.923882631706742,0.0091325745786394,70,492,75,-2.005539128483485e-05,737,-1.658155542359227e-08
0.701703828670383,5.878016072274912,0.007718575827794831,70,588,63,-1.1859285809682307e-05,821,-9.737487322179412e-09
0.701703828670383,7.01703828670383,0.006514485665611125,70,702,53,-3.980626376113939e-06,925,-3.1619877481245047e-09
0.701703828670383,8.376776400682925,0.005491765350871745,70,838,45,3.505889841164917e-06,1053,
0.701703828670383,10.0,0.004624983155139952,70,1000,38,1.0546802129003266e-05,1208,
0.837677640068292,0.01,0.17903379338633135,84,1,1465,-0.00019417349577523379,1650,-1.7847648860263227e-08
0.837677640068292,0.011937766417144363,0.17794658566735821,84,1,1456,-0.00019368641609299593,1641,-1.7911041085741916e-08
0.837677640068292,0.014251026703029978,0.17666586846446142,84,1,1446,-0.00019314521644606366,1631,-1.798238645594962e-08
0.837677640068292,0.017012542798525893,0.17516091226956573,84,2,1434,-0.00019252008242949485,1620,-1.8069876896387796e-08
0.837677640068292,0.020309176209047358,0.1733975672990537,84,2,1419,-0.0001917082829590967,1605,-1.818053457747463e-08
0.837677640068292,0.024244620170823284,0.17133846448349616,84,2,1402,-0.00019078824355931289,1588,-1.8308757994675247e-08
0.837677640068292,0.028942661247167517,0.1689434971778134,84,3,1383,-0.00018977171916882192,1570,-1.8455077766857785e-08
0.837677640068292,0.0345510729459222,0.16617067399155125,84,3,1360,-0.00018852695998087976,1547,-1.863835491654768e-08
0.837677640068292,0.04124626382901352,0.16297743623540709,84,4,1334,-0.00018711950455265643,1522,-1.885107136191659e-08
0.837677640068292,0.04923882631706739,0.15932252254961685,84,5,1304,-0.00018548391967143955,1493,-1.9105902193139775e-08
0.837677640068292,0.05878016072274912,0.15516843076134137,84,6,1270,-0.00018362063015341397,1460,-1.9408163001100726e-08
0.837677640068292,0.07017038286703829,0.15048446554215247,84,7,1232,-0.00018153004467296826,1423,-1.9764610834763437e-08
0.837677640068292,0.0837677640068292,0.14525026563155136,84,8,1189,-0.00017915843649446688,1381,-2.01943749782417e-08
0.837677640068292,0.1,0.13945957901344272,84,10,1141,-0.00017644200980286933,1335,-2.070113803372747e-08
0.837677640068292,0.1193776641714437,0.13312391295323678,84,12,1090,-0.00017352589264784497,1286,-2.1283686084612407e-08
0.837677640068292,0.14251026703029984,0.1262755574039101,84,14,1034,-0.00017030449844956033,1232,-2.1985554007069316e-08
0.837677640068292,0.17012542798525893,0.11896940714743372,84,17,974,-0.00016671160461802296,1175,-2.280222188122647e-08
0.837677640068292,0.20309176209047358,0.11128303605715834,84,20,911,-0.0001628914112705614,1115,-2.376484998768093e-08
0.837677640068292,0.24244620170823283,0.1033146385983112,84,24,846,-0.00015873673191216117,1054,-2.486555529812356e-08
0.837677640068292,0.28942661247167517,0.09517874822178299,84,29,779,-0.00015419062373961512,992,-2.6135332938897762e-08
0.837677640068292,0.345510729459222,0.08700002206726903,84,35,712,-0.00014930948234975053,931,-2.7565166774314245e-08
0.837677640068292,0.41246263829013524,0.07890575660054266,84,41,646,-0.00014434951228493005,871,-2.9215817739015957e-08
0.837677640068292,0.49238826317067413,0.07101806383668541,84,49,581,-0.00013882134775976116,814,-3.102638351468636e-08
0.837677640068292,0.5878016072274915,0.063446710959209,84,59,519,-0.0001327675987369398,762,-3.2930922126383365e-08
0.837677640068292,0.701703828670383,0.05628348402878771,84,70,461,-0.0001265061392929264,715,-3.495320622576918e-08
0.837677640068292,0.837677640068292,0.04959862422753565,84,84,406,-0.00011943075452520172,674,-3.695487175109899e-08
0.837677640068292,1.0,0.04343949675442394,84,100,356,-0.00011198807789430403,640,-3.884698137030111e-08
0.837677640068292,1.1937766417144369,0.03783129254495876,84,119,310,-0.00010392582459238109,613,-4.050110077645405e-08
0.837677640068292,1.4251026703029992,0.0327793092260557,84,143,268,-9.482722058996603e-05,595,-4.152895707715076e-08
0.837677640068292,1.7012542798525891,0.028272241831654246,84,170,231,-8.553509968222667e-05,585,-4.192280531403552e-08
0.837677640068292,2.030917620904737,0.024285923675777674,84,203,199,-7.551682889119105e-05,586,-4.104844751382891e-08
0.837677640068292,2.424462017082328,0.02078705423836619,84,242,170,-6.503581106703641e-05,596,-3.901368390344116e-08
0.837677640068292,2.8942661247167516,0.01773658774112599,84,289,145,-5.411993955643877e-05,618,-3.533786454876838e-08
0.837677640068292,3.4551072945922217,0.01509259475672746,84,346,124,-4.2904445612042635e-05,654,-2.989440190359716e-08
0.837677640068292,4.1246263829013525,0.012812525465911332,84,412,105,-3.345616088220047e-05,701,-2.4554980464000345e-08
0.837677640068292,4.923882631706742,0.010854886893481894,84,492,89,-2.383474655525406e-05,765,-1.797898963208423e-08
0.837677640068292,5.878016072274912,0.009180397715404374,84,588,75,-1.428063087435811e-05,847,-1.0822759283333164e-08
0.837677640068292,7.01703828670383,0.007752708790093719,84,702,63,-5.029433116230588e-06,949,-3.736854978995904e-09
0.837677640068292,8.376776400682925,0.00653878309893677,84,838,54,3.771678011538721e-06,1076,
0.837677640068292,10.0,0.005509022531950171,84,1000,45,1.215233228561191e-05,1229,
1.0,0.01,0.19688390234098369,100,1,1611,-0.0002128458068697903,1812,-1.7794537957395126e-08
1.0,0.011937766417144363,0.19578198829095914,100,1,1602,-0.00021235872718755104,1803,-1.7851871884356486e-08
1.0,0.014251026703029978,0.19448259289150785,100,1,1592,-0.0002118175275406201,1793,-1.7916323612455812e-08
1.0,0.017012542798525893,0.1929538127538344,100,2,1579,-0.00021114517747763275,1781,-1.8002436542637527e-08
1.0,0.020309176209047358,0.1911599701816881,100,2,1565,-0.00021038749797192772,1767,-1.8095514382826105e-08
1.0,0.024244620170823284,0.18906171821218468,100,2,1547,-0.00020941333860745068,1749,-1.8217617820414843e-08
1.0,0.028942661247167517,0.18661641007564186,100,3,1527,-0.00020835018527827915,1730,-1.8356682785022083e-08
1.0,0.0345510729459222,0.18377882726107178,100,3,1504,-0.00020710542609033683,1707,-1.8520991047408995e-08
1.0,0.04124626382901352,0.18050236857171034,100,4,1477,-0.0002056518647753753,1681,-1.8719278431415635e-08
1.0,0.04923882631706739,0.17674079888984462,100,5,1447,-0.0002040247568859086,1652,-1.894714544682057e-08
1.0,0.05878016072274912,0.17245063309217043,100,6,1412,-0.0002021162308597955,1618,-1.9224264843611654e-08
1.0,0.07017038286703829,0.16759417919507727,100,7,1372,-0.00019992664239722,1579,-1.9557318333615715e-08
1.0,0.0837677640068292,0.1621431785122609,100,8,1327,-0.00019745633502629736,1535,-1.9954961043981097e-08
1.0,0.1,0.15608285802772984,100,10,1278,-0.0001947055976513317,1488,-2.0410675477632944e-08
1.0,0.1193776641714437,0.14941606047226721,100,12,1223,-0.00019159350245997873,1435,-2.0962319331719028e-08
1.0,0.14251026703029984,0.14216696486966907,100,14,1164,-0.00018823064505546274,1378,-2.1607889275353886e-08
1.0,0.17012542798525893,0.13438379474586304,100,17,1100,-0.00018445279509816058,1317,-2.2366047665594832e-08
1.0,0.20309176209047358,0.12613988302698625,100,20,1032,-0.00018039308835927185,1252,-2.3265720227929202e-08
1.0,0.24244620170823283,0.11753256734191994,100,24,962,-0.00017600754543629622,1186,-2.4288293190778603e-08
1.0,0.28942661247167517,0.10867964610944866,100,29,890,-0.0001712362316755544,1119,-2.5458850977632234e-08
1.0,0.345510729459222,0.09971350751915219,100,35,816,-0.00016602246391223268,1051,-2.681327948451705e-08
1.0,0.41246263829013524,0.09077347178056488,100,41,743,-0.00016071928133647092,984,-2.837107121687425e-08
1.0,0.49238826317067413,0.08199724933574046,100,49,671,-0.00015484180385925254,920,-3.0082140900909705e-08
1.0,0.5878016072274915,0.07351260633079974,100,59,602,-0.0001484164324609347,861,-3.189282114082317e-08
1.0,0.701703828670383,0.06543028390415463,100,70,536,-0.00014169292189387177,806,-3.387513672512953e-08
1.0,0.837677640068292,0.057838954110012365,100,84,473,-0.0001340961361588237,757,-3.5884325552951294e-08
1.0,1.0,0.0508025945472792,100,100,416,-0.00012611257828384537,716,-3.779446723922482e-08
